choice,x.1,x.2,x.3,d.1,d.2
19,0.595510056,1.536614777,1.630393127,-0.524491462,0.826886144
29,1.026941781,2.516240509,3.640443388,-0.73557441,1.166775021
22,-0.991668545,1.423601668,2.042829789,-1.9280389,-0.128239672
29,1.026941781,2.516240509,3.640443388,-0.007011857,0.597196729
29,1.026941781,2.516240509,3.640443388,0.428508348,1.178822993
29,1.026941781,2.516240509,3.640443388,0.02936076,2.615738636
7,-1.472914183,-0.85104105,0.5107855,-1.986100534,-0.426483609
29,1.026941781,2.516240509,3.640443388,0.041565341,1.135337773
21,0.196205629,1.58552205,1.567075356,-2.018706476,1.929444102
12,0.264161268,1.462362841,2.565903024,-0.236144839,0.583176947
7,-1.472914183,-0.85104105,0.5107855,-2.478749129,1.011440977
24,-0.256928763,2.754606,2.265752994,-0.355509358,-0.317654321
21,0.196205629,1.58552205,1.567075356,-2.877308349,1.969620447
24,-0.256928763,2.754606,2.265752994,0.29906267,-0.484878971
7,-1.472914183,-0.85104105,0.5107855,-0.719372083,-0.911737567
29,1.026941781,2.516240509,3.640443388,-1.849890231,2.344193661
29,1.026941781,2.516240509,3.640443388,-0.761640929,2.811187467
29,1.026941781,2.516240509,3.640443388,-0.160028265,1.678372359
18,-2.402894606,1.499964415,1.760030815,-1.056499607,0.027084882
16,-1.37692266,0.206646709,3.735740719,-0.948435136,0.997834754
3,-1.180979756,0.751009664,0.521851263,-0.989586544,-0.749558582
29,1.026941781,2.516240509,3.640443388,-1.326071914,1.677300225
13,0.807992574,1.824290909,1.634805033,-0.621222632,0.243163411
29,1.026941781,2.516240509,3.640443388,-0.450954256,1.324827673
17,0.895408919,0.853820874,1.905921853,0.121686043,0.3351418
9,-1.053842446,1.367838803,3.113957413,-0.935634607,1.639868432
24,-0.256928763,2.754606,2.265752994,-0.649513269,1.527768581
9,-1.053842446,1.367838803,3.113957413,-1.278438871,0.987315398
26,0.479070729,1.483563397,0.593446233,-1.280530743,0.966749249
7,-1.472914183,-0.85104105,0.5107855,-3.323030307,0.106429314
29,1.026941781,2.516240509,3.640443388,0.290405111,0.509572013
29,1.026941781,2.516240509,3.640443388,-0.228255072,1.851713912
24,-0.256928763,2.754606,2.265752994,-1.930237584,1.591647764
19,0.595510056,1.536614777,1.630393127,0.345336228,0.159582832
29,1.026941781,2.516240509,3.640443388,0.585855379,1.890382972
29,1.026941781,2.516240509,3.640443388,0.60033078,1.837443303
30,0.988594142,1.254374518,0.307014682,-0.399281946,0.777564584
2,0.137100148,0.202200784,1.313701515,-2.181439545,1.340821502
29,1.026941781,2.516240509,3.640443388,-0.156927442,1.986982668
4,-0.729809865,-0.043932409,0.751662462,-2.986127863,0.881343053
12,0.264161268,1.462362841,2.565903024,0.639136753,-0.187380909
9,-1.053842446,1.367838803,3.113957413,-1.235566972,0.992840937
29,1.026941781,2.516240509,3.640443388,-0.301199373,1.833435532
29,1.026941781,2.516240509,3.640443388,-2.152838546,1.911405823
7,-1.472914183,-0.85104105,0.5107855,-2.350401864,0.197918652
29,1.026941781,2.516240509,3.640443388,-1.363209015,3.280461932
25,0.287986545,0.152256552,3.100631949,-0.619479663,0.682340103
29,1.026941781,2.516240509,3.640443388,0.068209316,0.889069725
18,-2.402894606,1.499964415,1.760030815,-2.463164067,1.245509051
6,-0.886914693,1.645032857,1.779570816,-0.742809209,0.173063776
9,-1.053842446,1.367838803,3.113957413,-1.733970024,0.454398646
7,-1.472914183,-0.85104105,0.5107855,-2.681062012,-0.345196716
19,0.595510056,1.536614777,1.630393127,-0.775438504,0.165668918
12,0.264161268,1.462362841,2.565903024,-0.108239825,0.491333667
18,-2.402894606,1.499964415,1.760030815,-2.985312952,1.574176987
3,-1.180979756,0.751009664,0.521851263,-1.325895245,0.885048393
3,-1.180979756,0.751009664,0.521851263,-1.762415735,0.500385467
31,0,0,0,-0.27186976,-1.050853625
4,-0.729809865,-0.043932409,0.751662462,-1.842703093,0.52404542
29,1.026941781,2.516240509,3.640443388,1.129389149,1.375351919
17,0.895408919,0.853820874,1.905921853,-1.580891936,2.532006515
29,1.026941781,2.516240509,3.640443388,-0.830829163,1.238403654
24,-0.256928763,2.754606,2.265752994,-0.139310152,-0.582168808
18,-2.402894606,1.499964415,1.760030815,-2.520060263,1.809140482
29,1.026941781,2.516240509,3.640443388,-0.401761673,0.809560166
9,-1.053842446,1.367838803,3.113957413,-1.027891607,1.253213107
5,0.56081774,2.085625404,1.91047032,-1.374861016,0.715398917
30,0.988594142,1.254374518,0.307014682,-1.213771859,1.222879689
29,1.026941781,2.516240509,3.640443388,-0.060653186,1.608193993
29,1.026941781,2.516240509,3.640443388,0.843248022,0.907973456
16,-1.37692266,0.206646709,3.735740719,-1.14663364,0.168775579
14,0.87808459,-0.867673355,0.953197874,-1.22069741,0.43339072
22,-0.991668545,1.423601668,2.042829789,-1.107868732,1.197672945
29,1.026941781,2.516240509,3.640443388,-1.287358596,2.623657288
29,1.026941781,2.516240509,3.640443388,-0.974394408,3.453213012
6,-0.886914693,1.645032857,1.779570816,-1.413432566,1.113956922
29,1.026941781,2.516240509,3.640443388,-0.976905385,2.835121335
29,1.026941781,2.516240509,3.640443388,-0.912190203,1.878670644
24,-0.256928763,2.754606,2.265752994,-1.513659266,1.93810202
29,1.026941781,2.516240509,3.640443388,-1.21937426,1.559900397
29,1.026941781,2.516240509,3.640443388,-0.135626193,1.454866361
30,0.988594142,1.254374518,0.307014682,-0.739371296,0.141939046
24,-0.256928763,2.754606,2.265752994,-0.60431378,1.384116928
12,0.264161268,1.462362841,2.565903024,-2.454600687,2.65450789
29,1.026941781,2.516240509,3.640443388,-1.871761355,1.362993021
29,1.026941781,2.516240509,3.640443388,-1.661550962,1.810652048
9,-1.053842446,1.367838803,3.113957413,-1.209593849,1.767144276
3,-1.180979756,0.751009664,0.521851263,-2.169460199,-0.818912843
6,-0.886914693,1.645032857,1.779570816,-1.53756974,0.551324717
13,0.807992574,1.824290909,1.634805033,-0.859530122,0.553719972
9,-1.053842446,1.367838803,3.113957413,0.521314723,1.147246507
13,0.807992574,1.824290909,1.634805033,-2.20118806,1.662907191
3,-1.180979756,0.751009664,0.521851263,-1.2671437,0.27103833
29,1.026941781,2.516240509,3.640443388,0.324014096,1.746749204
2,0.137100148,0.202200784,1.313701515,-2.751834227,0.81778376
24,-0.256928763,2.754606,2.265752994,-0.993181144,0.639778707
20,-0.711947902,-0.442914816,1.017715669,-2.479524546,-0.109363544
29,1.026941781,2.516240509,3.640443388,0.129818207,1.008714893
29,1.026941781,2.516240509,3.640443388,-0.909558126,1.0449055
18,-2.402894606,1.499964415,1.760030815,-2.13935906,-0.364770583
29,1.026941781,2.516240509,3.640443388,0.873111531,1.094165219
29,1.026941781,2.516240509,3.640443388,-0.820134121,1.063624613
29,1.026941781,2.516240509,3.640443388,1.911051993,1.665016676
24,-0.256928763,2.754606,2.265752994,-0.47839691,0.168957202
24,-0.256928763,2.754606,2.265752994,-0.898617444,0.330715539
29,1.026941781,2.516240509,3.640443388,-1.671578071,1.989380164
29,1.026941781,2.516240509,3.640443388,-0.170474322,1.600474143
29,1.026941781,2.516240509,3.640443388,-1.174348296,3.00588322
24,-0.256928763,2.754606,2.265752994,-0.860593338,0.83379607
24,-0.256928763,2.754606,2.265752994,-1.597483117,0.982230428
29,1.026941781,2.516240509,3.640443388,-0.06313165,2.669585004
11,-0.444533984,0.222900892,2.007848775,-2.058293694,0.590861981
3,-1.180979756,0.751009664,0.521851263,-0.916039668,-1.274123843
7,-1.472914183,-0.85104105,0.5107855,-2.120368494,-0.725632421
29,1.026941781,2.516240509,3.640443388,-1.04960508,2.95441661
9,-1.053842446,1.367838803,3.113957413,-0.742871591,0.326157752
18,-2.402894606,1.499964415,1.760030815,-2.23316502,-0.143791826
29,1.026941781,2.516240509,3.640443388,1.605428519,2.059675576
29,1.026941781,2.516240509,3.640443388,-0.649150736,1.185364067
22,-0.991668545,1.423601668,2.042829789,-1.132463286,0.361872756
28,-0.878088594,0.873728212,0.289505684,-1.811499445,-0.608684508
18,-2.402894606,1.499964415,1.760030815,-1.603016775,0.20353389
29,1.026941781,2.516240509,3.640443388,-0.118437023,1.324674858
22,-0.991668545,1.423601668,2.042829789,-0.403098887,0.742630518
25,0.287986545,0.152256552,3.100631949,-1.693543294,1.767068592
29,1.026941781,2.516240509,3.640443388,-0.002311806,1.086567237
29,1.026941781,2.516240509,3.640443388,-0.845917178,0.828172851
21,0.196205629,1.58552205,1.567075356,-2.806748809,1.43159584
29,1.026941781,2.516240509,3.640443388,-0.189917143,0.69617605
24,-0.256928763,2.754606,2.265752994,-2.167606465,2.123303159
23,0.642784775,1.41269264,0.097406306,-1.058950118,0.920869558
29,1.026941781,2.516240509,3.640443388,-1.591705017,2.421123022
29,1.026941781,2.516240509,3.640443388,1.863188277,1.782055379
7,-1.472914183,-0.85104105,0.5107855,-0.437985752,-0.823720128
25,0.287986545,0.152256552,3.100631949,-1.125157565,0.743859254
8,0.300545532,1.163765672,1.872015986,-0.229870495,1.541989243
16,-1.37692266,0.206646709,3.735740719,-1.885224434,2.400795391
29,1.026941781,2.516240509,3.640443388,0.917595034,1.305723361
18,-2.402894606,1.499964415,1.760030815,-1.732053324,0.290827954
8,0.300545532,1.163765672,1.872015986,0.622883362,1.312999757
3,-1.180979756,0.751009664,0.521851263,-2.97339315,-0.1847168
29,1.026941781,2.516240509,3.640443388,0.935263138,1.93653937
5,0.56081774,2.085625404,1.91047032,-1.714612954,0.857104099
22,-0.991668545,1.423601668,2.042829789,-1.55513689,1.57437867
29,1.026941781,2.516240509,3.640443388,0.109684527,0.811639382
6,-0.886914693,1.645032857,1.779570816,-1.273547224,1.129820171
24,-0.256928763,2.754606,2.265752994,-0.960026239,1.600729378
29,1.026941781,2.516240509,3.640443388,-0.101241456,2.540516227
5,0.56081774,2.085625404,1.91047032,-0.989660553,1.017612864
30,0.988594142,1.254374518,0.307014682,-1.972177616,0.043314984
7,-1.472914183,-0.85104105,0.5107855,-2.557405939,1.14412391
16,-1.37692266,0.206646709,3.735740719,0.224487084,-0.444536564
23,0.642784775,1.41269264,0.097406306,-1.404353419,0.571716008
24,-0.256928763,2.754606,2.265752994,-0.929780059,0.95534788
29,1.026941781,2.516240509,3.640443388,-0.2321245,2.853554302
13,0.807992574,1.824290909,1.634805033,0.000486714,0.797354885
16,-1.37692266,0.206646709,3.735740719,-0.792654632,1.028284252
25,0.287986545,0.152256552,3.100631949,-1.211677726,0.329796313
29,1.026941781,2.516240509,3.640443388,-2.157496142,2.108675483
24,-0.256928763,2.754606,2.265752994,-1.656045986,1.084178033
6,-0.886914693,1.645032857,1.779570816,-1.000304088,0.95380573
29,1.026941781,2.516240509,3.640443388,-1.214716854,3.162758714
22,-0.991668545,1.423601668,2.042829789,-2.656141809,0.765589883
7,-1.472914183,-0.85104105,0.5107855,-2.556316028,0.69916195
7,-1.472914183,-0.85104105,0.5107855,-1.807383951,-1.014795236
30,0.988594142,1.254374518,0.307014682,-0.562383102,1.097450785
23,0.642784775,1.41269264,0.097406306,-0.992858824,0.061024175
24,-0.256928763,2.754606,2.265752994,-1.356858719,1.642904098
29,1.026941781,2.516240509,3.640443388,-0.570468749,1.613568273
8,0.300545532,1.163765672,1.872015986,-0.879153029,0.320703169
24,-0.256928763,2.754606,2.265752994,-1.678259159,1.544527353
29,1.026941781,2.516240509,3.640443388,-0.67912477,2.265829886
29,1.026941781,2.516240509,3.640443388,0.55625496,1.886179088
28,-0.878088594,0.873728212,0.289505684,-1.394179985,0.125823411
29,1.026941781,2.516240509,3.640443388,-0.842318642,0.838597803
29,1.026941781,2.516240509,3.640443388,-0.184069308,2.157488286
28,-0.878088594,0.873728212,0.289505684,-0.069823591,-1.874718867
29,1.026941781,2.516240509,3.640443388,1.112677167,-0.018749646
24,-0.256928763,2.754606,2.265752994,-1.609074992,2.192287607
31,0,0,0,-1.663259006,1.262689052
23,0.642784775,1.41269264,0.097406306,-1.014213648,0.22110065
6,-0.886914693,1.645032857,1.779570816,-2.43719354,0.559345868
26,0.479070729,1.483563397,0.593446233,-0.759735955,0.793858715
30,0.988594142,1.254374518,0.307014682,0.379802617,-0.385074947
8,0.300545532,1.163765672,1.872015986,-1.149268186,1.310877998
6,-0.886914693,1.645032857,1.779570816,0.183043748,0.12732058
24,-0.256928763,2.754606,2.265752994,-1.667746809,0.497782971
1,1.066382309,0.607186101,2.282936893,-0.068432103,-0.71916375
18,-2.402894606,1.499964415,1.760030815,-2.236714293,0.529062524
12,0.264161268,1.462362841,2.565903024,-1.419869217,1.682013089
6,-0.886914693,1.645032857,1.779570816,-1.961226711,1.012871591
29,1.026941781,2.516240509,3.640443388,-1.780750868,1.777172107
18,-2.402894606,1.499964415,1.760030815,-1.86232381,0.364470831
29,1.026941781,2.516240509,3.640443388,0.732670323,1.774700678
8,0.300545532,1.163765672,1.872015986,-0.563430987,0.880713799
19,0.595510056,1.536614777,1.630393127,-0.607023447,0.164944765
18,-2.402894606,1.499964415,1.760030815,-1.35843633,0.955252716
29,1.026941781,2.516240509,3.640443388,0.673375938,0.819150582
3,-1.180979756,0.751009664,0.521851263,-2.027738068,-0.681412102
29,1.026941781,2.516240509,3.640443388,1.042145961,0.36699943
29,1.026941781,2.516240509,3.640443388,0.09915724,0.746667827
7,-1.472914183,-0.85104105,0.5107855,-3.261021787,0.904881472
23,0.642784775,1.41269264,0.097406306,-2.377911919,1.368547546
3,-1.180979756,0.751009664,0.521851263,-1.3553376,-1.371862831
29,1.026941781,2.516240509,3.640443388,0.454768357,2.170192126
3,-1.180979756,0.751009664,0.521851263,-0.13155652,-0.677501197
24,-0.256928763,2.754606,2.265752994,-0.259786278,1.151231108
7,-1.472914183,-0.85104105,0.5107855,-2.458035607,-0.440286464
31,0,0,0,-2.422483167,-0.304816288
5,0.56081774,2.085625404,1.91047032,-2.097393113,1.515866324
29,1.026941781,2.516240509,3.640443388,0.198319294,1.111838752
24,-0.256928763,2.754606,2.265752994,-0.061631523,0.599319479
6,-0.886914693,1.645032857,1.779570816,-0.734473033,-0.162608725
3,-1.180979756,0.751009664,0.521851263,-3.14000207,0.88135412
3,-1.180979756,0.751009664,0.521851263,-2.068515618,1.154218872
29,1.026941781,2.516240509,3.640443388,-1.917617416,2.168163044
1,1.066382309,0.607186101,2.282936893,-0.845362226,0.953569462
29,1.026941781,2.516240509,3.640443388,-0.883548441,1.194280302
29,1.026941781,2.516240509,3.640443388,0.391269018,2.170511573
7,-1.472914183,-0.85104105,0.5107855,-1.084703114,-1.312060529
13,0.807992574,1.824290909,1.634805033,-0.903278132,0.593716491
5,0.56081774,2.085625404,1.91047032,-0.234393325,0.057377854
29,1.026941781,2.516240509,3.640443388,0.276507438,0.794383224
24,-0.256928763,2.754606,2.265752994,-2.171166434,2.743306312
10,0.190380504,0.569139556,1.518014367,-1.441583116,0.975471588
18,-2.402894606,1.499964415,1.760030815,-2.234614958,0.620223573
29,1.026941781,2.516240509,3.640443388,-2.160864425,2.278711169
12,0.264161268,1.462362841,2.565903024,-0.551525761,0.667206415
16,-1.37692266,0.206646709,3.735740719,-0.499035873,0.079870859
29,1.026941781,2.516240509,3.640443388,1.786778951,-0.843237549
18,-2.402894606,1.499964415,1.760030815,-2.425513447,-0.033872765
24,-0.256928763,2.754606,2.265752994,-0.801619867,0.988105488
7,-1.472914183,-0.85104105,0.5107855,-2.377063711,0.147233131
29,1.026941781,2.516240509,3.640443388,-0.443317738,1.322277084
7,-1.472914183,-0.85104105,0.5107855,-0.694712156,-0.289717787
13,0.807992574,1.824290909,1.634805033,-1.116039773,1.413283481
24,-0.256928763,2.754606,2.265752994,-0.542785136,0.018040935
29,1.026941781,2.516240509,3.640443388,-0.275314403,1.682535693
29,1.026941781,2.516240509,3.640443388,1.528351937,-0.358686594
13,0.807992574,1.824290909,1.634805033,-2.494227898,1.078948912
9,-1.053842446,1.367838803,3.113957413,-1.859254051,1.201819673
24,-0.256928763,2.754606,2.265752994,-0.630648881,0.98762291
29,1.026941781,2.516240509,3.640443388,-0.808647441,2.636775576
29,1.026941781,2.516240509,3.640443388,-1.242632759,2.225327327
24,-0.256928763,2.754606,2.265752994,-2.820393376,2.159216897
29,1.026941781,2.516240509,3.640443388,-0.770569182,1.351010238
23,0.642784775,1.41269264,0.097406306,-0.233342642,0.372692211
29,1.026941781,2.516240509,3.640443388,-0.246996786,2.724439949
22,-0.991668545,1.423601668,2.042829789,-0.392092113,-1.239793941
24,-0.256928763,2.754606,2.265752994,-0.665169844,0.791224108
6,-0.886914693,1.645032857,1.779570816,-0.145060355,-0.738681622
18,-2.402894606,1.499964415,1.760030815,-1.579794673,0.055456912
29,1.026941781,2.516240509,3.640443388,0.774694304,0.343050676
29,1.026941781,2.516240509,3.640443388,-0.481123488,1.222853533
14,0.87808459,-0.867673355,0.953197874,-1.022417622,0.700222288
18,-2.402894606,1.499964415,1.760030815,-2.144532711,1.001429796
29,1.026941781,2.516240509,3.640443388,-0.219623382,1.633908992
28,-0.878088594,0.873728212,0.289505684,-3.474630335,1.230481942
9,-1.053842446,1.367838803,3.113957413,-1.589516752,1.060839175
18,-2.402894606,1.499964415,1.760030815,-1.153347765,-0.455956011
29,1.026941781,2.516240509,3.640443388,0.857140484,2.089690196
6,-0.886914693,1.645032857,1.779570816,-1.393325067,0.237579421
18,-2.402894606,1.499964415,1.760030815,-1.022234968,0.97200457
12,0.264161268,1.462362841,2.565903024,-1.300826988,1.628718821
29,1.026941781,2.516240509,3.640443388,-1.166959701,1.035071932
29,1.026941781,2.516240509,3.640443388,-1.102589858,1.781967983
11,-0.444533984,0.222900892,2.007848775,-1.412806721,0.253244002
5,0.56081774,2.085625404,1.91047032,-1.885800369,1.67254732
18,-2.402894606,1.499964415,1.760030815,-1.97337365,0.706376364
15,0.015153229,0.841921133,1.843859613,-1.663582059,1.088744616
18,-2.402894606,1.499964415,1.760030815,-2.417156178,1.484482203
24,-0.256928763,2.754606,2.265752994,-1.415865513,-0.635382352
29,1.026941781,2.516240509,3.640443388,-0.743460046,1.506194479
12,0.264161268,1.462362841,2.565903024,-1.493024177,1.013626272
24,-0.256928763,2.754606,2.265752994,-0.019333479,0.909414161
5,0.56081774,2.085625404,1.91047032,0.081106751,0.484124544
29,1.026941781,2.516240509,3.640443388,-0.685239701,0.21189323
18,-2.402894606,1.499964415,1.760030815,-1.784811308,1.438668122
21,0.196205629,1.58552205,1.567075356,-1.597338924,1.050282641
29,1.026941781,2.516240509,3.640443388,-0.636619738,2.603196085
21,0.196205629,1.58552205,1.567075356,-2.028740641,1.624552873
23,0.642784775,1.41269264,0.097406306,-2.640058621,1.310372104
13,0.807992574,1.824290909,1.634805033,-1.879322757,0.755508591
18,-2.402894606,1.499964415,1.760030815,-0.952388668,0.513712933
18,-2.402894606,1.499964415,1.760030815,-2.233826565,1.831523179
7,-1.472914183,-0.85104105,0.5107855,-2.921940285,-1.275442739
29,1.026941781,2.516240509,3.640443388,-1.150657042,2.276948185
24,-0.256928763,2.754606,2.265752994,-2.137988906,0.793163637
29,1.026941781,2.516240509,3.640443388,-0.244116943,2.040065065
16,-1.37692266,0.206646709,3.735740719,-2.490370002,0.787351906
29,1.026941781,2.516240509,3.640443388,-0.392577274,3.350790183
16,-1.37692266,0.206646709,3.735740719,-1.411859274,1.343085041
12,0.264161268,1.462362841,2.565903024,-1.485759252,1.571312594
29,1.026941781,2.516240509,3.640443388,-1.347677405,2.128173686
24,-0.256928763,2.754606,2.265752994,-1.305342044,0.501085092
29,1.026941781,2.516240509,3.640443388,0.140075742,1.215830577
5,0.56081774,2.085625404,1.91047032,-0.359885738,-0.040452464
29,1.026941781,2.516240509,3.640443388,-0.150928863,0.842845839
28,-0.878088594,0.873728212,0.289505684,-1.362689897,0.830025421
21,0.196205629,1.58552205,1.567075356,-1.599166401,1.830594613
25,0.287986545,0.152256552,3.100631949,-1.388536683,1.341963042
3,-1.180979756,0.751009664,0.521851263,-1.625917093,-1.028718332
16,-1.37692266,0.206646709,3.735740719,-0.456999864,2.234029371
6,-0.886914693,1.645032857,1.779570816,-0.00104934,0.843443348
24,-0.256928763,2.754606,2.265752994,-1.905435052,0.739469863
13,0.807992574,1.824290909,1.634805033,-0.763325016,-0.004567755
5,0.56081774,2.085625404,1.91047032,-1.753840227,1.888980023
29,1.026941781,2.516240509,3.640443388,0.098646932,1.386665554
4,-0.729809865,-0.043932409,0.751662462,-1.021856965,-0.473839591
19,0.595510056,1.536614777,1.630393127,-1.525702219,1.520264391
9,-1.053842446,1.367838803,3.113957413,-0.700574948,0.414324329
7,-1.472914183,-0.85104105,0.5107855,-2.092736699,0.444249138
29,1.026941781,2.516240509,3.640443388,-0.627598095,1.809920271
29,1.026941781,2.516240509,3.640443388,-0.777330973,0.889888708
3,-1.180979756,0.751009664,0.521851263,-1.394831003,-0.513557087
29,1.026941781,2.516240509,3.640443388,-0.238882365,1.309573382
29,1.026941781,2.516240509,3.640443388,-0.74965869,2.133680683
29,1.026941781,2.516240509,3.640443388,-0.194826706,2.17562626
23,0.642784775,1.41269264,0.097406306,-1.20140147,-0.34041357
29,1.026941781,2.516240509,3.640443388,0.044884137,1.871002611
29,1.026941781,2.516240509,3.640443388,-1.769130573,3.130104986
6,-0.886914693,1.645032857,1.779570816,-1.013723958,-0.612652396
8,0.300545532,1.163765672,1.872015986,-0.737210941,0.574037609
19,0.595510056,1.536614777,1.630393127,-2.248299288,1.906431769
12,0.264161268,1.462362841,2.565903024,-0.846204124,1.610470875
24,-0.256928763,2.754606,2.265752994,-0.260448164,0.230859441
21,0.196205629,1.58552205,1.567075356,-1.724280192,-0.30862952
24,-0.256928763,2.754606,2.265752994,-2.14297727,2.232360646
7,-1.472914183,-0.85104105,0.5107855,-1.965517628,0.329948575
22,-0.991668545,1.423601668,2.042829789,-1.882150818,1.544414304
21,0.196205629,1.58552205,1.567075356,-1.093568189,-0.109808495
8,0.300545532,1.163765672,1.872015986,-1.336733708,0.639695795
29,1.026941781,2.516240509,3.640443388,-1.10812064,2.450761875
6,-0.886914693,1.645032857,1.779570816,-1.491492944,1.254273621
24,-0.256928763,2.754606,2.265752994,-1.585534707,2.426150014
5,0.56081774,2.085625404,1.91047032,0.334651745,-0.840660449
25,0.287986545,0.152256552,3.100631949,-1.477628602,1.140163438
9,-1.053842446,1.367838803,3.113957413,-1.431017447,1.253640526
24,-0.256928763,2.754606,2.265752994,-0.533010534,1.239583717
3,-1.180979756,0.751009664,0.521851263,-1.660939776,-1.100114423
29,1.026941781,2.516240509,3.640443388,-0.80398569,2.465531075
15,0.015153229,0.841921133,1.843859613,-1.016577338,1.517463263
25,0.287986545,0.152256552,3.100631949,-0.48832612,1.189798874
31,0,0,0,-2.346198916,-1.149255463
18,-2.402894606,1.499964415,1.760030815,-0.442161964,-0.610056668
29,1.026941781,2.516240509,3.640443388,0.178931166,1.414491818
29,1.026941781,2.516240509,3.640443388,0.365346599,1.922433204
9,-1.053842446,1.367838803,3.113957413,-0.869499733,1.222945533
16,-1.37692266,0.206646709,3.735740719,0.845003833,1.96229214
5,0.56081774,2.085625404,1.91047032,-1.548495747,1.54575908
29,1.026941781,2.516240509,3.640443388,0.371780361,1.402154876
5,0.56081774,2.085625404,1.91047032,-0.918649325,1.353700647
18,-2.402894606,1.499964415,1.760030815,0.127002503,0.528595283
10,0.190380504,0.569139556,1.518014367,-0.319212123,0.056924244
17,0.895408919,0.853820874,1.905921853,-0.470614342,1.237515664
8,0.300545532,1.163765672,1.872015986,-1.476998865,1.337120504
18,-2.402894606,1.499964415,1.760030815,-1.187655297,1.619793519
29,1.026941781,2.516240509,3.640443388,-0.997701651,0.820988024
24,-0.256928763,2.754606,2.265752994,-2.084743047,2.647097726
29,1.026941781,2.516240509,3.640443388,-0.689215062,1.896923888
12,0.264161268,1.462362841,2.565903024,-2.15535534,2.623432741
18,-2.402894606,1.499964415,1.760030815,-1.129921925,-0.356568391
24,-0.256928763,2.754606,2.265752994,-0.799259945,2.05593581
23,0.642784775,1.41269264,0.097406306,-1.07903178,0.112239964
29,1.026941781,2.516240509,3.640443388,0.592481215,0.661268566
24,-0.256928763,2.754606,2.265752994,-0.160839191,1.409798403
29,1.026941781,2.516240509,3.640443388,1.136336328,2.797765871
29,1.026941781,2.516240509,3.640443388,1.388156094,-0.15381384
24,-0.256928763,2.754606,2.265752994,-1.151725931,1.038977458
24,-0.256928763,2.754606,2.265752994,0.081042115,0.975012192
19,0.595510056,1.536614777,1.630393127,-1.236031529,0.429739515
17,0.895408919,0.853820874,1.905921853,-1.264903576,0.777163117
29,1.026941781,2.516240509,3.640443388,-0.503043991,1.224890154
22,-0.991668545,1.423601668,2.042829789,-2.226692396,2.090171712
5,0.56081774,2.085625404,1.91047032,-0.281522663,0.607091441
5,0.56081774,2.085625404,1.91047032,-1.282593562,1.241021807
13,0.807992574,1.824290909,1.634805033,-0.90769764,1.107770769
8,0.300545532,1.163765672,1.872015986,-2.855791497,1.542528852
16,-1.37692266,0.206646709,3.735740719,-2.213227146,1.04808257
24,-0.256928763,2.754606,2.265752994,-1.833741727,1.417379506
16,-1.37692266,0.206646709,3.735740719,-1.532560504,1.489361329
5,0.56081774,2.085625404,1.91047032,-1.537591699,1.079100861
29,1.026941781,2.516240509,3.640443388,0.616994144,0.236938269
4,-0.729809865,-0.043932409,0.751662462,-0.725522259,-0.338419704
7,-1.472914183,-0.85104105,0.5107855,-1.538171191,0.136657415
24,-0.256928763,2.754606,2.265752994,-0.795357383,1.303862297
23,0.642784775,1.41269264,0.097406306,-1.930103452,-0.034422049
29,1.026941781,2.516240509,3.640443388,0.217352062,1.124007265
19,0.595510056,1.536614777,1.630393127,-0.424810853,0.423112731
26,0.479070729,1.483563397,0.593446233,-1.281032711,0.69719367
29,1.026941781,2.516240509,3.640443388,0.883563578,2.667763387
18,-2.402894606,1.499964415,1.760030815,-0.192689366,-1.358010266
24,-0.256928763,2.754606,2.265752994,-2.229028869,2.078758775
29,1.026941781,2.516240509,3.640443388,-1.955596796,2.633085573
7,-1.472914183,-0.85104105,0.5107855,-2.532164649,0.154259084
6,-0.886914693,1.645032857,1.779570816,-0.775688458,0.55532691
5,0.56081774,2.085625404,1.91047032,-1.36567598,1.716544159
7,-1.472914183,-0.85104105,0.5107855,-2.080794032,1.106080002
7,-1.472914183,-0.85104105,0.5107855,-3.154460673,-1.318712423
3,-1.180979756,0.751009664,0.521851263,-3.404001441,-0.542850193
12,0.264161268,1.462362841,2.565903024,-0.121892329,0.74836023
30,0.988594142,1.254374518,0.307014682,-1.881294677,0.337784163
29,1.026941781,2.516240509,3.640443388,-0.220375189,1.738422238
18,-2.402894606,1.499964415,1.760030815,-2.182580108,0.748728233
18,-2.402894606,1.499964415,1.760030815,-1.448036737,1.281697476
29,1.026941781,2.516240509,3.640443388,-1.329672296,2.758765013
5,0.56081774,2.085625404,1.91047032,-1.519813646,1.076174427
21,0.196205629,1.58552205,1.567075356,-0.670316699,1.926065286
29,1.026941781,2.516240509,3.640443388,0.058475476,1.167564218
24,-0.256928763,2.754606,2.265752994,-0.639945767,1.286020223
29,1.026941781,2.516240509,3.640443388,-0.345248253,1.79746086
29,1.026941781,2.516240509,3.640443388,0.504243842,0.351370389
22,-0.991668545,1.423601668,2.042829789,0.207147191,-1.660911661
29,1.026941781,2.516240509,3.640443388,-0.23136834,0.914247471
1,1.066382309,0.607186101,2.282936893,0.545823664,1.646383736
18,-2.402894606,1.499964415,1.760030815,-0.78344877,0.176544872
12,0.264161268,1.462362841,2.565903024,0.467074898,1.240272897
29,1.026941781,2.516240509,3.640443388,0.573367251,1.350724703
29,1.026941781,2.516240509,3.640443388,-0.350892859,2.156062107
21,0.196205629,1.58552205,1.567075356,-1.155683065,1.097261113
